                    alpha                       ri        Curve Length / nm                    Value
                      240                       95                        0         0.80472574730127
                      240                       95                        1         0.80476486536273
                      240                       97                        0         0.83050840118917
                      240                       97                        1          0.8305062878599
                      240                       99                        0         0.81906942172855
                      240                       99                        1         0.81890896900124
                      240                      101                        0         0.81686426066548
                      240                      101                        1         0.81673510359895
                      240                      103                        0         0.81522205057785
                      240                      103                        1          0.8157271165574
                      240                      105                        0         0.80609807381665
                      240                      105                        1         0.80620444607797
                      240                      107                        0         0.80324818496146
                      240                      107                        1         0.80348042785085
                      240                      109                        0         0.82867840047921
                      240                      109                        1         0.82783289725666
                      240                      111                        0         0.81295247709628
                      240                      111                        1         0.81292230611429
                      240                      113                        0         0.81458501824549
                      240                      113                        1         0.81436833493068
                      240                      115                        0         0.82356872716433
                      240                      115                        1         0.82421318476474
                      240                      117                        0         0.83279661655235
                      240                      117                        1         0.83258037396388
                      240                      119                        0         0.82820164044623
                      240                      119                        1         0.82774244452215
                      240                      121                        0         0.83429713887954
                      240                      121                        1         0.83459066188386
                      240                      123                        0         0.83518075115895
                      240                      123                        1         0.83517716762506
                      240                      125                        0         0.83947313611731
                      240                      125                        1         0.84023036734499
                      240                      127                        0         0.82871708857962
                      240                      127                        1         0.82868315164696
                      240                      129                        0         0.83537784435055
                      240                      129                        1          0.8354261589605
                      240                      131                        0         0.83984308159088
                      240                      131                        1          0.8398378527458
                      240                      133                        0         0.83107938293959
                      240                      133                        1         0.83159426541663
                      240                      135                        0         0.83267717572425
                      240                      135                        1         0.83290524494966
                      242                        1                        0         0.32973880451076
                      242                        1                      0.5          0.3299029170318
                      242                        1                        1         0.33006973033811
                      242                        3                        0         0.32172389562161
                      242                        3                      0.5         0.32172109418336
                      242                        3                        1         0.32171934857034
                      242                        5                        0         0.33185380244619
                      242                        5                        1         0.33216234422751
                      242                        7                        0          0.3340320709837
                      242                        7                        1         0.33417090378316
                      242                        9                        0         0.33885058996751
                      242                        9                        1         0.33881599726844
                      242                       11                        0         0.35614135376268
                      242                       11                        1         0.35597045288801
                      242                       13                        0         0.35779980719456
                      242                       13                        1          0.3578415582827
                      242                       15                        0         0.37108092832512
                      242                       15                        1         0.37117566342283
                      242                       17                        0         0.39152960830274
                      242                       17                        1         0.39195833634163
                      242                       19                        0         0.40394174369528
                      242                       19                        1         0.40385022818993
                      242                       21                        0         0.42145662296419
                      242                       21                        1         0.42168114535504
                      242                       23                        0          0.4453726645768
                      242                       23                        1         0.44545094867878
                      242                       25                        0         0.48501035118253
                      242                       25                        1         0.48508150771355
                      242                       27                        0         0.51027894205228
                      242                       27                        1         0.50976724519399
                      242                       29                        0         0.56291652465535
                      242                       29                        1         0.56305720314163
                      242                       31                        0          0.6178567928244
                      242                       31                        1         0.61756332999232
                      242                       33                        0         0.70450449180589
                      242                       33                        1         0.70484024186051
                      242                       35                        0         0.83878136820548
                      242                       35                        1         0.83831877221077
                      242                       37                        0           0.753617830913
                      242                       37                        1         0.75416333035376
                      242                       39                        0         0.46713681681352
                      242                       39                        1         0.46685056364217
                      242                       41                        0         0.22703529751303
                      242                       41                        1         0.22723677952278
                      242                       43                        0         0.10767954046674
                      242                       43                        1         0.10767605289497
                      242                       45                        0        0.026136270724418
                      242                       45                        1        0.026065401017483
                      242                       47                        0        0.021227852374718
                      242                       47                        1        0.021256057128678
                      242                       49                        0        0.046118275142184
                      242                       49                        1        0.045989054888136
                      242                       51                        0        0.064181158686955
                      242                       51                        1        0.064325201748577
                      242                       53                        0        0.074176559041618
                      242                       53                        1        0.074237354694974
                      242                       55                        0        0.082453602802875
                      242                       55                        1        0.082248832789298
                      242                       57                        0        0.082000460828958
                      242                       57                        1        0.081877187946624
                      242                       59                        0        0.076088624588411
                      242                       59                        1        0.076177043969601
                      242                       61                        0        0.070378906932072
                      242                       61                        1        0.070478741722766
                      242                       63                        0        0.064959570280152
                      242                       63                        1        0.064856102944884
                      242                       65                        0        0.050159133032925
                      242                       65                        1        0.050250978381605
                      242                       67                        0        0.034071615701619
                      242                       67                        1        0.034130351315609
                      242                       69                        0        0.019442665205057
                      242                       69                        1        0.019469377870835
                      242                       71                        0        0.005676556683559
                      242                       71                        1       0.0056830361963263
                      242                       73                        0        0.033201264981587
                      242                       73                        1        0.033238295636807
                      242                       75                        0        0.067683324040376
                      242                       75                        1        0.067785361406813
                      242                       77                        0         0.11233167707158
                      242                       77                        1         0.11265507011463
                      242                       79                        0         0.17611324813322
                      242                       79                        1         0.17635638330809
                      242                       81                        0         0.24257321630896
                      242                       81                        1         0.24242413574226
                      242                       83                        0         0.35222809765094
                      242                       83                        1         0.35093339016448
                      242                       85                        0         0.43759945952679
                      242                       85                        1         0.43782152613366
                      242                       87                        0         0.57398351183971
                      242                       87                        1         0.57490497030574
                      242                       89                        0         0.66694141065045
                      242                       89                        1         0.66677401850957
                      242                       91                        0         0.74607193676541
                      242                       91                        1         0.74569048995858
                      242                       93                        0         0.77464505700791
                      242                       93                        1         0.77460154901383
                      242                       95                        0         0.79386469993363
                      242                       95                        1         0.79403989682007
                      242                       97                        0         0.81370199527491
                      242                       97                        1         0.81391868970584
                      242                       99                        0         0.82880777352091
                      242                       99                        1         0.82854621034389
                      242                      101                        0         0.81847686115635
                      242                      101                        1         0.81879080861445
                      242                      103                        0         0.81593458912393
                      242                      103                        1         0.81569254693887
                      242                      105                        0         0.82098823637638
                      242                      105                        1         0.82012483307724
                      242                      107                        0         0.81065552120809
                      242                      107                        1         0.81096056865555
                      242                      109                        0          0.8100038057987
                      242                      109                        1         0.80967319406965
                      242                      111                        0         0.81937900118572
                      242                      111                        1         0.81929899388572
                      242                      113                        0         0.82249808947814
                      242                      113                        1         0.82253695893938
                      242                      115                        0         0.82328758944244
                      242                      115                        1         0.82321158141883
                      242                      117                        0         0.83330940610688
                      242                      117                        1         0.83320790796133
                      242                      119                        0         0.83588839333622
                      242                      119                        1         0.83612709420802
                      242                      121                        0         0.83395615827099
                      242                      121                        1         0.83423778092664
                      242                      123                        0          0.8286546180838
                      242                      123                        1          0.8287805358181
                      242                      125                        0         0.82259709282933
                      242                      125                        1         0.82303394590065
                      242                      127                        0         0.83714543409985
                      242                      127                        1         0.83718109460577
                      242                      129                        0          0.8464510599409
                      242                      129                        1         0.84715881413237
                      242                      131                        0         0.83501750737945
                      242                      131                        1         0.83490483236162
                      242                      133                        0         0.83437017701627
                      242                      133                        1         0.83410524430753
                      242                      135                        0         0.83428389957502
                      242                      135                        1          0.8344855096616
                      244                        1                        0         0.33166546086765
                      244                        1                      0.5         0.33182033882677
                      244                        1                        1          0.3319774655144
                      244                        3                        0         0.33693367657216
                      244                        3                      0.5         0.33714595886816
                      244                        3                        1         0.33736152469361
                      244                        5                        0         0.32351440840502
                      244                        5                        1         0.32346653820675
                      244                        7                        0         0.34820049857981
                      244                        7                        1         0.34768295417316
                      244                        9                        0         0.35617847650177
                      244                        9                        1         0.35625912602992
                      244                       11                        0         0.35979780389286
                      244                       11                        1         0.36012872226415
                      244                       13                        0         0.37132059561186
                      244                       13                        1         0.37147413886901
                      244                       15                        0         0.38342664733183
                      244                       15                        1         0.38346417635949
                      244                       17                        0         0.40553763290374
                      244                       17                        1         0.40577907361544
                      244                       19                        0         0.41461936241515
                      244                       19                        1         0.41493226467886
                      244                       21                        0         0.44145431372572
                      244                       21                        1         0.44143068949543
                      244                       23                        0         0.45445429067781
                      244                       23                        1          0.4547106121384
                      244                       25                        0         0.47301408213024
                      244                       25                        1         0.47263029238069
                      244                       27                        0         0.52230415352125
                      244                       27                        1         0.52180433849027
                      244                       29                        0         0.56155207087975
                      244                       29                        1         0.56155104460756
                      244                       31                        0         0.61481486938205
                      244                       31                        1         0.61466828487736
                      244                       33                        0         0.72256153947656
                      244                       33                        1         0.72268672469497
                      244                       35                        0         0.80729501436937
                      244                       35                        1         0.80739608738278
                      244                       37                        0         0.76883780432856
                      244                       37                        1         0.76846865336997
                      244                       39                        0         0.52147752467413
                      244                       39                        1         0.52194255312189
                      244                       41                        0         0.27582505923659
                      244                       41                        1         0.27643689946928
                      244                       43                        0         0.14226527926688
                      244                       43                        1         0.14262717727695
                      244                       45                        0        0.060514073402365
                      244                       45                        1        0.060484453317106
                      244                       47                        0        0.008125007714311
                      244                       47                        1       0.0081402608268925
                      244                       49                        0        0.021533750135391
                      244                       49                        1        0.021469862966433
                      244                       51                        0        0.042099914298265
                      244                       51                        1        0.042230428561501
                      244                       53                        0        0.056662664316662
                      244                       53                        1        0.056868406944076
                      244                       55                        0        0.058430056262169
                      244                       55                        1        0.058614538485521
                      244                       57                        0        0.061047600646947
                      244                       57                        1        0.061048886319924
                      244                       59                        0        0.054612584914917
                      244                       59                        1        0.054682469700449
                      244                       61                        0        0.051790709280986
                      244                       61                        1        0.051705182609805
                      244                       63                        0        0.044233832317591
                      244                       63                        1        0.044238750405295
                      244                       65                        0        0.032759572740156
                      244                       65                        1        0.032711097747095
                      244                       67                        0        0.019337036096056
                      244                       67                        1        0.019341972061834
                      244                       69                        0        0.002587909768223
                      244                       69                        1       0.0025960575006257
                      244                       71                        0        0.021767062564368
                      244                       71                        1        0.021812333690959
                      244                       73                        0        0.048037168186905
                      244                       73                        1        0.048171601256245
                      244                       75                        0        0.081693921476635
                      244                       75                        1        0.081540056793824
                      244                       77                        0         0.13239454266035
                      244                       77                        1         0.13238494769063
                      244                       79                        0         0.17926540691795
                      244                       79                        1         0.17935621488706
                      244                       81                        0         0.25601610848625
                      244                       81                        1         0.25669173809474
                      244                       83                        0         0.35251506274768
                      244                       83                        1         0.35152605475312
                      244                       85                        0         0.43985577623225
                      244                       85                        1         0.44020351807901
                      244                       87                        0          0.5506223907829
                      244                       87                        1         0.55046235719076
                      244                       89                        0         0.65465121923963
                      244                       89                        1         0.65441344605434
                      244                       91                        0         0.75611200298726
                      244                       91                        1         0.75694563706412
                      244                       93                        0         0.79098420518654
                      244                       93                        1         0.79083546959256
                      244                       95                        0         0.82163041688856
                      244                       95                        1         0.82145247000611
                      244                       97                        0         0.81464239755611
                      244                       97                        1         0.81485893642313
                      244                       99                        0         0.81132101344723
                      244                       99                        1         0.81172379319679
                      244                      101                        0          0.8133396263449
                      244                      101                        1         0.81340745463735
                      244                      103                        0         0.81815752705926
                      244                      103                        1         0.81793246418395
                      244                      105                        0          0.8121948433479
                      244                      105                        1         0.81239290871055
                      244                      107                        0         0.80668759303462
                      244                      107                        1         0.80658874724127
                      244                      109                        0         0.81880416604309
                      244                      109                        1         0.81875748524258
                      244                      111                        0         0.82195926340747
                      244                      111                        1         0.82246485580525
                      244                      113                        0         0.82117009638197
                      244                      113                        1         0.82119353644729
                      244                      115                        0         0.82689474470229
                      244                      115                        1         0.82722671743283
                      244                      117                        0         0.81785327334247
                      244                      117                        1          0.8181514984581
                      244                      119                        0         0.83124015832807
                      244                      119                        1         0.83166682121952
                      244                      121                        0         0.83585130439885
                      244                      121                        1          0.8358863993234
                      244                      123                        0         0.82517844992755
                      244                      123                        1          0.8252205112532
                      244                      125                        0         0.84859641420936
                      244                      125                        1         0.84937242521419
                      244                      127                        0         0.83871248810289
                      244                      127                        1         0.83896065705337
                      244                      129                        0         0.83740182813752
                      244                      129                        1         0.83705929765138
                      244                      131                        0         0.83579082404413
                      244                      131                        1          0.8360012646673
                      244                      133                        0         0.83077853306989
                      244                      133                        1         0.83096955558412
                      244                      135                        0         0.83538327466487
                      244                      135                        1         0.83532577602652
                      246                        1                        0         0.34698849786146
                      246                        1         0.33331298828125         0.34688413477325
                      246                        1         0.66668701171875         0.34678095116939
                      246                        1                        1         0.34667901378296
                      246                        3                        0         0.34512902390609
                      246                        3         0.33331298828125         0.34517797038372
                      246                        3         0.66668701171875         0.34522730406071
                      246                        3                        1         0.34527711629021
                      246                        5                        0         0.35189807200844
                      246                        5                      0.5         0.35189446199165
                      246                        5                        1         0.35189183646245
                      246                        7                        0         0.35086492692592
                      246                        7                        1         0.35088846427121
                      246                        9                        0          0.3696679228625
                      246                        9                        1         0.36971825036387
                      246                       11                        0         0.37559184498158
                      246                       11                        1         0.37521435956843
                      246                       13                        0         0.40163558928074
                      246                       13                        1          0.4015460393615
                      246                       15                        0         0.40221245569359
                      246                       15                        1         0.40218160143501
                      246                       17                        0         0.40759202718524
                      246                       17                        1         0.40736049011486
                      246                       19                        0         0.42103427862638
                      246                       19                        1         0.42099845897936
                      246                       21                        0         0.45036403204623
                      246                       21                        1         0.45057679782996
                      246                       23                        0         0.47191461625578
                      246                       23                        1          0.4720829571298
                      246                       25                        0         0.48768289275223
                      246                       25                        1         0.48769926128264
                      246                       27                        0         0.52655290964546
                      246                       27                        1         0.52650948298556
                      246                       29                        0         0.56303177628716
                      246                       29                        1         0.56313089224602
                      246                       31                        0         0.62456938051719
                      246                       31                        1         0.62447306279734
                      246                       33                        0         0.71872404405626
                      246                       33                        1         0.71919432791936
                      246                       35                        0         0.81130881179661
                      246                       35                        1         0.81155811971769
                      246                       37                        0         0.79908385087203
                      246                       37                        1         0.79873212229788
                      246                       39                        0         0.57418084022528
                      246                       39                        1         0.57486942421716
                      246                       41                        0          0.3506264429971
                      246                       41                        1         0.35025916628846
                      246                       43                        0         0.20185124382417
                      246                       43                        1          0.2020250190258
                      246                       45                        0        0.094979554820899
                      246                       45                        1        0.095023017198937
                      246                       47                        0        0.042002158797704
                      246                       47                        1        0.042058732317602
                      246                       49                        0       0.0071786040934909
                      246                       49                        1       0.0071868911825187
                      246                       51                        0        0.015663212302591
                      246                       51                        1        0.015659318775286
                      246                       53                        0        0.028664663570308
                      246                       53                        1        0.028691027825262
                      246                       55                        0        0.036341118122941
                      246                       55                        1        0.036345471140065
                      246                       57                        0        0.036911788219789
                      246                       57                        1        0.037024866703039
                      246                       59                        0        0.038575671249115
                      246                       59                        1        0.038571850692969
                      246                       61                        0        0.031992038725837
                      246                       61                        1        0.031961160037048
                      246                       63                        0        0.025269391970785
                      246                       63                        1        0.025276360663944
                      246                       65                        0        0.013842837579312
                      246                       65                        1        0.013843023606956
                      246                       67                        0       0.0025040455139263
                      246                       67                        1       0.0024971253882144
                      246                       69                        0        0.015612567391388
                      246                       69                        1        0.015621190324123
                      246                       71                        0        0.035655516513946
                      246                       71                        1        0.035674281104624
                      246                       73                        0        0.064423722234913
                      246                       73                        1         0.06434786441421
                      246                       75                        0         0.09414704853969
                      246                       75                        1        0.094372853909295
                      246                       77                        0         0.14212769157862
                      246                       77                        1          0.1421948626364
                      246                       79                        0         0.19287706366954
                      246                       79                        1          0.1933384824301
                      246                       81                        0         0.25999746916253
                      246                       81                        1         0.26024399856751
                      246                       83                        0         0.34849762527332
                      246                       83                        1         0.34859541136816
                      246                       85                        0         0.45068738751389
                      246                       85                        1         0.45024591156398
                      246                       87                        0         0.57160299083017
                      246                       87                        1         0.57137024433208
                      246                       89                        0         0.67368588987808
                      246                       89                        1         0.67304071309109
                      246                       91                        0         0.75206324862177
                      246                       91                        1         0.75167248822754
                      246                       93                        0         0.80112012811942
                      246                       93                        1         0.80094361919977
                      246                       95                        0         0.82232285774252
                      246                       95                        1         0.82174524980583
                      246                       97                        0         0.81054132409157
                      246                       97                        1         0.81083447450171
                      246                       99                        0         0.80216409412318
                      246                       99                        1          0.8019112427072
                      246                      101                        0         0.81753641853606
                      246                      101                        1         0.81715692633884
                      246                      103                        0         0.80720394158404
                      246                      103                        1         0.80724787971222
                      246                      105                        0         0.80754300777616
                      246                      105                        1         0.80754149307075
                      246                      107                        0         0.82420038295819
                      246                      107                        1          0.8252412887463
                      246                      109                        0          0.8176999394128
                      246                      109                        1         0.81734984570198
                      246                      111                        0         0.80486308548401
                      246                      111                        1         0.80499740443794
                      246                      113                        0         0.81830985834722
                      246                      113                        1         0.81828852074092
                      246                      115                        0         0.82451819432317
                      246                      115                        1         0.82440678951332
                      246                      117                        0         0.82986683286279
                      246                      117                        1         0.83023760119699
                      246                      119                        0          0.8334863836955
