                    alpha                       ri        Curve Length / nm                    Value
                      324                      103                        0         -36.056675745589
                      324                      103                        1         -36.559675439021
                      324                      105                        0         -13.958478403784
                      324                      105                        1         -14.476879020526
                      324                      107                        0         -1.0294011606756
                      324                      107                        1         -1.5449153429874
                      324                      109                        0          8.3813827850559
                      324                      109                        1          7.8692111625039
                      324                      111                        0          15.592992847971
                      324                      111                        1          15.083669849167
                      324                      113                        0          21.459683324534
                      324                      113                        1           20.93878971228
                      324                      115                        0           26.22116000586
                      324                      115                        1          25.707816047849
                      324                      117                        0          30.794597612987
                      324                      117                        1          30.276640883885
                      324                      119                        0          34.428904710364
                      324                      119                        1          33.923655079799
                      324                      121                        0          38.346823270407
                      324                      121                        1          37.833100916407
                      324                      123                        0          41.859267217762
                      324                      123                        1          41.345471646188
                      324                      125                        0          45.062978085285
                      324                      125                        1          44.553431282187
                      324                      127                        0          48.495333856474
                      324                      127                        1          47.981203938836
                      324                      129                        0          51.698690029875
                      324                      129                        1          51.182089989262
                      324                      131                        0          54.797240366893
                      324                      131                      0.5           54.53812629155
                      324                      131                        1          54.278934817005
                      324                      133                        0          58.041840352721
                      324                      133                        1           57.52967979449
                      324                      135                        0          61.126500593648
                      324                      135                      0.5          60.867292519553
                      324                      135                        1            60.6082455684
                      326                        1                        0          69.643470519336
                      326                        1         0.14288330078125          69.570960637139
                      326                        1         0.28570556640625          69.498474249935
                      326                        1          0.4285888671875          69.425948149377
                      326                        1          0.5714111328125          69.353446931855
                      326                        1         0.71429443359375          69.280910313412
                      326                        1         0.85711669921875          69.208396973989
                      326                        1                        1          69.132400954254
                      326                        3                        0          71.077901389034
                      326                        3                      0.5          70.821596725084
                      326                        3                        1          70.565159215062
                      326                        5                        0          71.569430452212
                      326                        5                        1          71.053951122709
                      326                        7                        0          72.898404000853
                      326                        7                      0.5          72.638446828168
                      326                        7                        1          72.378277810705
                      326                        9                        0           74.68242629758
                      326                        9                        1          74.139705525755
                      326                       11                        0          76.605031715595
                      326                       11                        1           76.09044424828
                      326                       13                        0          79.794351380828
                      326                       13                        1          79.273034817272
                      326                       15                        0          83.253609459033
                      326                       15                        1          82.726600806297
                      326                       17                        0          87.340865598406
                      326                       17                        1          86.792273289835
                      326                       19                        0          93.492925061772
                      326                       19                        1          92.984901465588
                      326                       21                        0          101.02759394988
                      326                       21                        1          100.52164833085
                      326                       23                        0          109.96535875711
                      326                       23                        1          109.43065214273
                      326                       25                        0         -61.866176293676
                      326                       25                        1         -62.394703082779
                      326                       27                        0         -50.373336707426
                      326                       27                        1          -50.89756430743
                      326                       29                        0         -41.369876870212
                      326                       29                        1         -41.936860249304
                      326                       31                        0         -31.669641324111
                      326                       31                        1         -32.177660492277
                      326                       33                        0         -23.425526821485
                      326                       33                        1         -23.957674105484
                      326                       35                        0         -16.483072951178
                      326                       35                        1         -17.015018935485
                      326                       37                        0         -9.8655398189275
                      326                       37                        1          -10.38555676878
                      326                       39                        0         -4.2290628873654
                      326                       39                        1         -4.7727553186283
                      326                       41                        0         0.59989070722742
                      326                       41                        1        0.090111621842292
                      326                       43                        0           4.970627406246
                      326                       43                        1          4.4451505088712
                      326                       45                        0          9.1580685702948
                      326                       45                        1          8.6324517920298
                      326                       47                        0          12.592929395773
                      326                       47                        1          12.082137069516
                      326                       49                        0          15.855957900376
                      326                       49                        1          15.349010506863
                      326                       51                        0          19.484231238589
                      326                       51                        1          18.959013845561
                      326                       53                        0           22.49050852419
                      326                       53                        1            21.9716514203
                      326                       55                        0          25.750407795205
                      326                       55                        1          25.239784864006
                      326                       57                        0          28.687233254555
                      326                       57                        1          28.151610699074
                      326                       59                        0          31.884274310793
                      326                       59                        1          31.361711119645
                      326                       61                        0          35.082629585038
                      326                       61                        1           34.58020450683
                      326                       63                        0          37.983201379284
                      326                       63                        1          37.464174251622
                      326                       65                        0           41.46900186934
                      326                       65                        1          40.969891415424
                      326                       67                        0          44.820498737993
                      326                       67                        1          44.284458268429
                      326                       69                        0           52.85301567916
                      326                       69                        1          52.332789392985
                      326                       71                        0          51.999671323058
                      326                       71                        1          51.485734553695
                      326                       73                        0          56.869279852601
                      326                       73                        1          56.350789931455
                      326                       75                        0          61.668196168981
                      326                       75                        1          61.153509828628
                      326                       77                        0          67.328866695908
                      326                       77                        1          66.796649458445
                      326                       79                        0          74.418704687783
                      326                       79                        1          73.894277578727
                      326                       81                        0          81.857325292425
                      326                       81                        1          81.351093916655
                      326                       83                        0          92.202686698113
                      326                       83                        1          91.667547942138
                      326                       85                        0          103.46995062692
                      326                       85                        1          102.96085394769
                      326                       87                        0          117.57347626149
                      326                       87                        1          117.06857577419
                      326                       89                        0          133.73345264654
                      326                       89                        1          133.21017706225
                      326                       91                        0         -29.541037169454
                      326                       91                        1         -30.061957463066
                      326                       93                        0         -9.8120536409536
                      326                       93                        1         -10.361012830759
                      326                       95                        0          6.4013638103536
                      326                       95                        1          5.8909349779356
                      326                       97                        0          27.008195784769
                      326                       97                        1          26.500171033002
                      326                       99                        0          54.031511258193
                      326                       99                        1          53.504837495156
                      326                      101                        0         -81.713708232532
                      326                      101                        1         -82.225585110223
                      326                      103                        0         -39.982132467719
                      326                      103                        1         -40.495346845674
                      326                      105                        0          -16.02191291319
                      326                      105                        1         -16.542196314684
                      326                      107                        0          -1.603862651032
                      326                      107                        1         -2.1326712862985
                      326                      109                        0          7.9886539223872
                      326                      109                        1          7.4767644359624
                      326                      111                        0          15.369167950232
                      326                      111                        1          14.857778060946
                      326                      113                        0          21.039765903526
                      326                      113                        1          20.533103155451
                      326                      115                        0          26.133670340046
                      326                      115                        1           25.61829415858
                      326                      117                        0            30.4709243356
                      326                      117                        1          29.959797317316
                      326                      119                        0          34.561541259088
                      326                      119                        1          34.040331018202
                      326                      121                        0          38.181711667749
                      326                      121                        1          37.668427813592
                      326                      123                        0          41.547367491399
                      326                      123                        1          41.032627015787
                      326                      125                        0          44.660956258744
                      326                      125                        1          44.154583401015
                      326                      127                        0          48.412365789024
                      326                      127                        1          47.896743469201
                      326                      129                        0          51.392375996973
                      326                      129                        1           50.87440422898
                      326                      131                        0          54.461781845237
                      326                      131                        1          53.953045579813
                      326                      133                        0          58.033096548305
                      326                      133                      0.5           57.76756295809
                      326                      133                        1          57.501786580503
                      326                      135                        0          61.287224149223
                      326                      135                      0.5          61.029355238868
                      326                      135                        1          60.771492995797
                      328                        1                        0          63.986463746318
                      328                        1         0.14288330078125          63.913513908307
                      328                        1         0.28570556640625          63.840600054737
                      328                        1          0.4285888671875          63.767654478578
                      328                        1          0.5714111328125          63.694750076288
                      328                        1         0.71429443359375          63.621818873497
                      328                        1         0.85711669921875          63.548918266913
                      328                        1                        1          63.475988244049
                      328                        3                        0          64.669203034574
                      328                        3                      0.5          64.409290183165
                      328                        3                        1          64.149462241139
                      328                        5                        0           66.47069344302
                      328                        5                      0.5           66.21573007078
                      328                        5                        1          65.960590973807
                      328                        7                        0          67.012100103355
                      328                        7                        1          66.502409157164
                      328                        9                        0          68.751063151082
                      328                        9                        1          68.239034005637
                      328                       11                        0          70.805972509628
                      328                       11                        1          70.291598997607
                      328                       13                        0          73.464487289274
                      328                       13                        1          72.938192103365
                      328                       15                        0          77.500502537942
                      328                       15                        1          76.982602714489
                      328                       17                        0          82.793387292956
                      328                       17                        1          82.258135054609
                      328                       19                        0          88.975374763874
                      328                       19                        1          88.443697663523
                      328                       21                        0          96.399522870283
                      328                       21                        1          95.874782150909
                      328                       23                        0          104.71786953872
                      328                       23                        1          104.19517661229
                      328                       25                        0         -63.888672079886
                      328                       25                        1         -64.402200866393
                      328                       27                        0          -54.27377689623
                      328                       27                        1         -54.801968080088
                      328                       29                        0         -41.545241417436
                      328                       29                        1         -42.083274634127
                      328                       31                        0         -33.445423032083
                      328                       31                        1         -33.965599154747
                      328                       33                        0         -24.681509726535
                      328                       33                        1         -25.228008078112
                      328                       35                        0         -17.332634326292
                      328                       35                        1         -17.846047376767
                      328                       37                        0         -10.625062769419
                      328                       37                        1         -11.149199104302
                      328                       39                        0         -5.1360497087615
                      328                       39                        1          -5.647807899806
                      328                       41                        0        -0.51945463427689
                      328                       41                        1         -1.0549451258884
                      328                       43                        0          3.5681291659509
                      328                       43                        1           3.058003012548
                      328                       45                        0          8.1628736915235
                      328                       45                        1          7.6482455174715
                      328                       47                        0          11.872440859455
                      328                       47                        1          11.365150764431
                      328                       49                        0          14.859062244097
                      328                       49                        1          14.347036158191
                      328                       51                        0            17.8778649049
                      328                       51                        1          17.369406652515
                      328                       53                        0          20.982881984214
                      328                       53                        1          20.463696394491
                      328                       55                        0          24.240743018484
                      328                       55                        1          23.729065963446
                      328                       57                        0          27.528432036973
                      328                       57                        1          27.007815639522
                      328                       59                        0          30.619022261745
                      328                       59                        1          30.102743493942
                      328                       61                        0          33.643015094654
                      328                       61                        1          33.127624735948
                      328                       63                        0          36.878194491659
                      328                       63                        1          36.355536451855
                      328                       65                        0          40.096508909422
                      328                       65                        1          39.593493622839
                      328                       67                        0          43.942337875068
                      328                       67                        1          43.423442446129
                      328                       69                        0          50.784547915374
                      328                       69                        1          50.286162682759
                      328                       71                        0          50.637989926334
                      328                       71                        1          50.125612517995
                      328                       73                        0          55.413599845813
                      328                       73                        1          54.895619871514
                      328                       75                        0           60.52614765267
                      328                       75                        1          59.998805791019
                      328                       77                        0          66.401286909049
                      328                       77                        1           65.90242785449
                      328                       79                        0          72.551032865247
                      328                       79                        1          72.023412996654
                      328                       81                        0          78.815873471277
                      328                       81                        1          78.307275715356
                      328                       83                        0          90.426141175647
                      328                       83                        1          89.909858476306
                      328                       85                        0          101.43465958114
                      328                       85                        1          100.90297871203
                      328                       87                        0          115.17411829203
                      328                       87                        1          114.64578783952
                      328                       89                        0           130.6199781076
                      328                       89                        1          130.10310419315
                      328                       91                        0         -31.651530430048
                      328                       91                        1         -32.181500975616
                      328                       93                        0         -16.575791483904
                      328                       93                        1         -17.111174798766
                      328                       95                        0       -0.074084376369019
                      328                       95                        1        -0.59542009244859
                      328                       97                        0          20.040793359532
                      328                       97                        1          19.542185432006
                      328                       99                        0           44.87789644546
                      328                       99                        1          44.365645996273
                      328                      101                        0         -95.032851405897
                      328                      101                        1         -95.541776012277
                      328                      103                        0         -46.580505025935
                      328                      103                        1          -47.08432445238
                      328                      105                        0         -17.761992352913
                      328                      105                        1         -18.290954380377
                      328                      107                        0         -2.4137845303217
                      328                      107                        1         -2.9371576477357
                      328                      109                        0          7.9275183065468
                      328                      109                        1          7.4144400933376
                      328                      111                        0          15.183133037912
                      328                      111                        1          14.669350333635
                      328                      113                        0          21.031376053261
                      328                      113                        1          20.518716051256
                      328                      115                        0           25.78605836962
                      328                      115                        1          25.259970428725
                      328                      117                        0          30.199764324313
                      328                      117                        1          29.680100361155
                      328                      119                        0           34.22141398519
                      328                      119                        1          33.709123203022
                      328                      121                        0          38.024105424619
                      328                      121                        1          37.507778994175
                      328                      123                        0          41.576536747201
                      328                      123                        1          41.057815732889
                      328                      125                        0           44.93624154787
                      328                      125                        1          44.419806327433
                      328                      127                        0          48.048569537119
                      328                      127                        1          47.540276632755
                      328                      129                        0          51.269694529294
                      328                      129                        1          50.751386540173
                      328                      131                        0           54.64175016842
                      328                      131                        1          54.135859913562
                      328                      133                        0          57.948706212054
                      328                      133                        1          57.433838300287
                      328                      135                        0          61.181601596815
                      328                      135                        1          60.670771723023
                      330                        1                        0          58.128960948115
                      330                        1                     0.25           57.99928018667
                      330                        1                      0.5          57.869595848457
                      330                        1                     0.75          57.739901241853
                      330                        1                        1          57.610199572258
                      330                        3                        0          59.042891119641
                      330                        3                      0.5          58.786435868104
                      330                        3                        1          58.529818052898
                      330                        5                        0          60.244742301606
                      330                        5                      0.5          59.983738829757
                      330                        5                        1          59.722563425477
                      330                        7                        0          61.370636080536
                      330                        7                        1          60.865079673947
                      330                        9                        0          62.295592924736
                      330                        9                        1          61.786257430747
                      330                       11                        0          64.702125744669
                      330                       11                        1          64.182816105226
                      330                       13                        0           67.21043489148
                      330                       13                        1          66.670761147856
                      330                       15                        0          71.868420590728
                      330                       15                        1          71.345495575313
                      330                       17                        0          76.592623505958
                      330                       17                        1          76.084305172323
                      330                       19                        0          81.948050862646
                      330                       19                        1          81.424898937133
                      330                       21                        0          91.186965021997
                      330                       21                        1          90.656834291004
                      330                       23                        0          100.86978114329
                      330                       23                        1          100.35847285323
                      330                       25                        0          -69.37064185854
                      330                       25                        1         -69.908817844676
                      330                       27                        0         -56.473238442379
                      330                       27                        1         -56.971481883636
                      330                       29                        0         -45.237432703625
                      330                       29                        1         -45.765051874696
                      330                       31                        0         -34.079440635062
                      330                       31                        1         -34.590445666054
                      330                       33                        0         -25.873368194889
                      330                       33                        1         -26.400448517117
                      330                       35                        0         -18.200211061708
                      330                       35                        1         -18.712499015087
                      330                       37                        0          -11.50821019367
                      330                       37                        1         -12.013878640722
                      330                       39                        0         -5.8753063681461
                      330                       39                        1         -6.3969292155902
                      330                       41                        0         -1.0467640754327
                      330                       41                        1         -1.5678825641068
                      330                       43                        0          3.0349777868013
                      330                       43                        1          2.5207371565457
                      330                       45                        0          7.0184504128795
                      330                       45                        1          6.5028434492915
                      330                       47                        0          10.310551735891
                      330                       47                        1          9.7805614769667
                      330                       49                        0          13.838797970653
                      330                       49                        1          13.318523637429
                      330                       51                        0          16.840428815544
                      330                       51                        1           16.32465229055
                      330                       53                        0           20.39863497168
                      330                       53                        1          19.883996349481
                      330                       55                        0          23.309630830018
                      330                       55                        1          22.803217579131
                      330                       57                        0          26.653756075982
                      330                       57                        1          26.120297835695
                      330                       59                        0          29.587361517072
                      330                       59                        1          29.069548357753
                      330                       61                        0          32.250565442045
                      330                       61                        1          31.719971907504
                      330                       63                        0          35.341916765378
                      330                       63                        1          34.825124344833
                      330                       65                        0          39.230247821226
                      330                       65                        1          38.715324390159
                      330                       67                        0          42.489084673594
                      330                       67                        1          41.968355476451
                      330                       69                        0          48.022722047679
                      330                       69                        1          47.501083803608
                      330                       71                        0          48.990945267459
                      330                       71                        1          48.483510963588
                      330                       73                        0          53.713178548459
                      330                       73                        1          53.189437525707
                      330                       75                        0          58.733309849868
                      330                       75                        1          58.240520249864
                      330                       77                        0          63.753239720057
                      330                       77                        1            63.2180257314
                      330                       79                        0          70.686080599334
                      330                       79                        1          70.160011151597
                      330                       81                        0          78.453767148807
                      330                       81                        1          77.929194489414
                      330                       83                        0          87.899317525806
                      330                       83                        1          87.374120465485
                      330                       85                        0          98.931940366454
                      330                       85                        1          98.393428499256
                      330                       87                        0          112.85887357416
                      330                       87                        1          112.33871828299
                      330                       89                        0         -52.514571732326
                      330                       89                        1         -53.032394018925
                      330                       91                        0         -35.181768328787
                      330                       91                        1          -35.70967172156
                      330                       93                        0         -19.233131394906
                      330                       93                        1         -19.752332682988
                      330                       95                        0         -3.4874950313299
                      330                       95                        1         -3.9903415624003
                      330                       97                        0          12.607027450699
                      330                       97                        1          12.085270294982
                      330                       99                        0          34.558098122998
                      330                       99                        1           34.04297931722
                      330                      101                        0          71.912725674115
                      330                      101                        1          71.385970581539
                      330                      103                        0         -55.536792736337
                      330                      103                        1         -56.064588171373
                      330                      105                        0         -20.539980721659
                      330                      105                        1         -21.071667581181
                      330                      107                        0         -3.1756061845295
                      330                      107                        1         -3.6853863771833
                      330                      109                        0          7.3446246026363
                      330                      109                        1          6.8347442052565
                      330                      111                        0           14.80521624462
